"REF_DATE","GEO","DGUID","Traveller category","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001-04","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","5526","","","","0"
"2001-05","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","5947","","","","0"
"2001-06","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","4139","","","","0"
"2001-07","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","4640","","","","0"
"2001-08","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","4823","","","","0"
"2001-09","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","13335","","","","0"
"2001-10","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","6472","","","","0"
"2001-11","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","7519","","","","0"
"2001-12","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","6813","","","","0"
"2002-01","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","6673","","","","0"
"2002-02","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","7533","","","","0"
"2002-03","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","7239","","","","0"
"2002-04","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","6876","","","","0"
"2002-05","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","5073","","","","0"
"2002-06","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","6812","","","","0"
"2002-07","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","5363","","","","0"
"2002-08","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","5141","","","","0"
"2002-09","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","7256","","","","0"
"2002-10","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","5066","","","","0"
"2002-11","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","6887","","","","0"
"2002-12","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","5934","","","","0"
"2003-01","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","6115","","","","0"
"2003-02","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","4354","","","","0"
"2003-03","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","4152","","","","0"
"2003-04","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","4193","","","","0"
"2003-05","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","4960","","","","0"
"2003-06","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","4838","","","","0"
"2003-07","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","4546","","","","0"
"2003-08","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","4690","","","","0"
"2003-09","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","3594","","","","0"
"2003-10","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","5684","","","","0"
"2003-11","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","4954","","","","0"
"2003-12","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","4309","","","","0"
"2004-01","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","5647","","","","0"
"2004-02","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","5172","","","","0"
"2004-03","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","5651","","","","0"
"2004-04","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","5548","","","","0"
"2004-05","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","5499","","","","0"
"2004-06","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","8061","","","","0"
"2004-07","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","8010","","","","0"
"2004-08","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","6714","","","","0"
"2004-09","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","6609","","","","0"
"2004-10","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","6074","","","","0"
"2004-11","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","6193","","","","0"
"2004-12","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","7458","","","","0"
"2005-01","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","5798","","","","0"
"2005-02","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","6709","","","","0"
"2005-03","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","8087","","","","0"
"2005-04","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","6553","","","","0"
"2005-05","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","6523","","","","0"
"2005-06","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","6475","","","","0"
"2005-07","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","6943","","","","0"
"2005-08","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","8080","","","","0"
"2005-09","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","8405","","","","0"
"2005-10","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","7855","","","","0"
"2005-11","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","5907","","","","0"
"2005-12","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","7166","","","","0"
"2006-01","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","7381","","","","0"
"2006-02","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","7905","","","","0"
"2006-03","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","6844","","","","0"
"2006-04","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","7934","","","","0"
"2006-05","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","8746","","","","0"
"2006-06","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","7098","","","","0"
"2006-07","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","7380","","","","0"
"2006-08","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","7008","","","","0"
"2006-09","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","9042","","","","0"
"2006-10","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","6235","","","","0"
"2006-11","Newfoundland and Labrador","2016A000210","Total non resident travellers","Persons","249","units","0","v32214411","2.1","6655","","","","0"
